Date,Store ID,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
04-01-2022,S004,Rainy,0,92.06,Winter
04-01-2022,S004,Rainy,0,57.27,Winter
04-01-2022,S004,Sunny,0,17.94,Winter
04-01-2022,S004,Cloudy,0,66.49,Winter
04-01-2022,S004,Rainy,0,64.86,Winter
04-01-2022,S004,Sunny,0,78.46,Winter
04-01-2022,S004,Snowy,0,84.88,Winter
04-01-2022,S004,Cloudy,0,11.53,Winter
04-01-2022,S004,Snowy,0,34.77,Winter
04-01-2022,S004,Sunny,1,37.65,Winter
04-01-2022,S004,Rainy,0,61.48,Winter
04-01-2022,S004,Snowy,0,67.42,Winter
04-01-2022,S004,Rainy,0,18.04,Winter
04-01-2022,S004,Cloudy,0,17.01,Winter
04-01-2022,S004,Sunny,0,40.77,Winter
04-01-2022,S004,Cloudy,0,59.63,Winter
04-01-2022,S004,Sunny,0,91.09,Winter
04-01-2022,S004,Snowy,1,94.75,Winter
04-01-2022,S004,Rainy,0,21.09,Winter
04-01-2022,S005,Cloudy,0,24.2,Winter
04-01-2022,S005,Rainy,0,57.39,Winter
04-01-2022,S005,Rainy,0,90.99,Winter
04-01-2022,S005,Cloudy,0,39.8,Winter
04-01-2022,S005,Rainy,0,60.15,Winter
04-01-2022,S005,Snowy,1,102.06,Winter
04-01-2022,S005,Snowy,1,86.54,Winter
04-01-2022,S005,Sunny,0,43.27,Winter
04-01-2022,S005,Sunny,0,62.97,Winter
04-01-2022,S005,Cloudy,1,80.3,Winter
04-01-2022,S005,Sunny,0,92.93,Winter
04-01-2022,S005,Cloudy,1,12.59,Winter
04-01-2022,S005,Snowy,1,14,Winter
04-01-2022,S005,Rainy,0,34.35,Winter
04-01-2022,S005,Sunny,0,79.64,Winter
04-01-2022,S005,Rainy,0,80.32,Winter
04-01-2022,S005,Sunny,0,92.47,Winter
04-01-2022,S005,Cloudy,0,18.99,Winter
04-01-2022,S005,Cloudy,0,56,Winter
04-01-2022,S005,Cloudy,0,102.49,Winter
04-01-2022,S005,Rainy,0,80.54,Winter
04-01-2022,S005,Snowy,0,29.28,Winter
04-01-2022,S005,Sunny,0,48.58,Winter
04-01-2022,S005,Sunny,0,12.81,Winter
04-01-2022,S005,Rainy,0,94.37,Winter
04-01-2022,S005,Cloudy,0,64.39,Winter
04-01-2022,S005,Rainy,0,53.65,Winter
04-01-2022,S005,Cloudy,1,41.31,Winter
04-01-2022,S005,Rainy,0,63.67,Winter
04-01-2022,S005,Rainy,0,32.05,Winter
05-01-2022,S001,Sunny,0,27.96,Winter
05-01-2022,S001,Cloudy,0,83.26,Winter
05-01-2022,S001,Snowy,1,73.14,Winter
05-01-2022,S001,Sunny,1,82.23,Winter
05-01-2022,S001,Cloudy,0,22.51,Winter
05-01-2022,S001,Sunny,0,82.72,Winter
05-01-2022,S001,Snowy,0,23.22,Winter
05-01-2022,S001,Sunny,0,77.59,Winter
05-01-2022,S001,Sunny,0,66.25,Winter
05-01-2022,S001,Rainy,1,83.22,Winter
05-01-2022,S001,Cloudy,0,39.65,Winter
05-01-2022,S001,Cloudy,1,9.19,Winter
05-01-2022,S001,Snowy,0,16.77,Winter
05-01-2022,S001,Rainy,1,11.03,Winter
05-01-2022,S001,Cloudy,1,76.15,Winter
05-01-2022,S001,Sunny,0,78.56,Winter
05-01-2022,S001,Sunny,0,90.54,Winter
05-01-2022,S001,Snowy,1,53.09,Winter
05-01-2022,S001,Rainy,0,73.54,Winter
05-01-2022,S001,Sunny,0,83.17,Winter
05-01-2022,S001,Rainy,1,43.58,Winter
05-01-2022,S001,Cloudy,0,73.09,Winter
05-01-2022,S001,Rainy,0,29.15,Winter
05-01-2022,S001,Sunny,0,99.66,Winter
05-01-2022,S001,Snowy,0,66.8,Winter
05-01-2022,S001,Cloudy,0,38.02,Winter
05-01-2022,S001,Snowy,0,14.45,Winter
05-01-2022,S001,Cloudy,1,81.43,Winter
05-01-2022,S001,Snowy,0,37.84,Winter
05-01-2022,S001,Cloudy,0,21.06,Winter
05-01-2022,S002,Sunny,0,45.42,Winter
05-01-2022,S002,Snowy,0,74.79,Winter
05-01-2022,S002,Sunny,1,70.84,Winter
05-01-2022,S002,Rainy,0,45.12,Winter
05-01-2022,S002,Snowy,1,56.05,Winter
05-01-2022,S002,Cloudy,0,70.86,Winter
05-01-2022,S002,Snowy,0,45.6,Winter
05-01-2022,S002,Cloudy,0,55.47,Winter
05-01-2022,S002,Cloudy,0,12.28,Winter
05-01-2022,S002,Snowy,0,86.86,Winter
05-01-2022,S002,Rainy,0,46.58,Winter
05-01-2022,S002,Cloudy,0,9.26,Winter
05-01-2022,S002,Cloudy,1,10.36,Winter
05-01-2022,S002,Sunny,0,43.12,Winter
05-01-2022,S002,Rainy,0,87.01,Winter
05-01-2022,S002,Rainy,0,46.5,Winter
05-01-2022,S002,Rainy,0,19.75,Winter
05-01-2022,S002,Cloudy,0,88.57,Winter
05-01-2022,S002,Sunny,0,43,Winter
05-01-2022,S002,Sunny,0,22.55,Winter
05-01-2022,S002,Sunny,1,50.19,Winter
05-01-2022,S002,Cloudy,0,87.15,Winter
05-01-2022,S002,Rainy,0,42.05,Winter
05-01-2022,S002,Cloudy,0,57.9,Winter
05-01-2022,S002,Snowy,0,54.99,Winter
05-01-2022,S002,Sunny,0,32.19,Winter
05-01-2022,S002,Snowy,1,58.3,Winter
05-01-2022,S002,Sunny,0,73.98,Winter
05-01-2022,S002,Snowy,0,60.03,Winter
05-01-2022,S002,Sunny,0,58.12,Winter
05-01-2022,S003,Sunny,1,49.73,Winter
05-01-2022,S003,Cloudy,0,74.15,Winter
05-01-2022,S003,Cloudy,0,85.32,Winter
05-01-2022,S003,Snowy,1,30.01,Winter
05-01-2022,S003,Rainy,0,48.9,Winter
05-01-2022,S003,Rainy,0,45.57,Winter
05-01-2022,S003,Rainy,0,57.58,Winter
05-01-2022,S003,Snowy,0,45.11,Winter
05-01-2022,S003,Rainy,1,24.82,Winter
05-01-2022,S003,Snowy,0,15.71,Winter
05-01-2022,S003,Snowy,0,85.66,Winter
05-01-2022,S003,Sunny,1,59.84,Winter
05-01-2022,S003,Rainy,1,70.9,Winter
05-01-2022,S003,Rainy,0,56.78,Winter
05-01-2022,S003,Rainy,0,23.59,Winter
05-01-2022,S003,Rainy,0,23.72,Winter
05-01-2022,S003,Cloudy,0,69.75,Winter
05-01-2022,S003,Sunny,0,46.38,Winter
05-01-2022,S003,Snowy,0,21.88,Winter
05-01-2022,S003,Snowy,0,88.68,Winter
05-01-2022,S003,Sunny,1,27.22,Winter
05-01-2022,S003,Sunny,0,65.33,Winter
05-01-2022,S003,Cloudy,1,40.44,Winter
05-01-2022,S003,Sunny,0,34.41,Winter
05-01-2022,S003,Snowy,0,11.86,Winter
05-01-2022,S003,Cloudy,0,52.34,Winter
05-01-2022,S003,Cloudy,0,96.06,Winter
05-01-2022,S003,Sunny,0,54.66,Winter
05-01-2022,S003,Sunny,0,59.18,Winter
05-01-2022,S003,Snowy,0,55.49,Winter
05-01-2022,S004,Cloudy,0,90.8,Winter
05-01-2022,S004,Sunny,0,28.58,Winter
05-01-2022,S004,Snowy,0,81.08,Winter
05-01-2022,S004,Rainy,0,23.39,Winter
05-01-2022,S004,Cloudy,0,23.51,Winter
05-01-2022,S004,Cloudy,0,73.53,Winter
05-01-2022,S004,Rainy,0,22.8,Winter
05-01-2022,S004,Snowy,0,96.02,Winter
05-01-2022,S004,Rainy,0,78.57,Winter
05-01-2022,S004,Rainy,0,53.69,Winter
05-01-2022,S004,Sunny,1,36.37,Winter
05-01-2022,S004,Sunny,0,48.63,Winter
05-01-2022,S004,Sunny,0,98.97,Winter
05-01-2022,S004,Snowy,0,29.44,Winter
05-01-2022,S004,Cloudy,0,22.73,Winter
05-01-2022,S004,Sunny,0,85.51,Winter
05-01-2022,S004,Cloudy,0,75.37,Winter
05-01-2022,S004,Snowy,1,30.68,Winter
05-01-2022,S004,Cloudy,0,58.93,Winter
05-01-2022,S004,Rainy,0,41.55,Winter
05-01-2022,S004,Rainy,0,23.14,Winter
05-01-2022,S004,Snowy,0,63.85,Winter
05-01-2022,S004,Cloudy,0,30.06,Winter
05-01-2022,S004,Rainy,1,72.22,Winter
05-01-2022,S004,Sunny,0,18.68,Winter
05-01-2022,S004,Sunny,0,99.47,Winter
05-01-2022,S004,Snowy,0,35.09,Winter
05-01-2022,S004,Rainy,0,84.48,Winter
05-01-2022,S004,Snowy,0,77.03,Winter
05-01-2022,S004,Sunny,0,66.21,Winter
05-01-2022,S005,Sunny,0,25.53,Winter
05-01-2022,S005,Sunny,0,24.78,Winter
05-01-2022,S005,Snowy,0,99.9,Winter
05-01-2022,S005,Sunny,0,41.05,Winter
05-01-2022,S005,Snowy,0,85.53,Winter
05-01-2022,S005,Rainy,0,13.09,Winter
05-01-2022,S005,Sunny,0,14.77,Winter
05-01-2022,S005,Sunny,0,87.94,Winter
05-01-2022,S005,Sunny,0,53.71,Winter
05-01-2022,S005,Rainy,0,19.48,Winter
05-01-2022,S005,Sunny,1,79.51,Winter
05-01-2022,S005,Rainy,0,76.53,Winter
05-01-2022,S005,Sunny,0,63.34,Winter
05-01-2022,S005,Snowy,0,37.07,Winter
05-01-2022,S005,Rainy,0,95.72,Winter
05-01-2022,S005,Cloudy,1,76.47,Winter
05-01-2022,S005,Cloudy,0,30.51,Winter
05-01-2022,S005,Snowy,1,30.88,Winter
05-01-2022,S005,Sunny,0,93.5,Winter
05-01-2022,S005,Cloudy,0,19.66,Winter
05-01-2022,S005,Snowy,0,43.37,Winter
05-01-2022,S005,Rainy,0,84.98,Winter
05-01-2022,S005,Sunny,0,95.52,Winter
05-01-2022,S005,Snowy,0,83.77,Winter
05-01-2022,S005,Snowy,0,50.78,Winter
05-01-2022,S005,Snowy,0,34.61,Winter
05-01-2022,S005,Cloudy,0,60.11,Winter
05-01-2022,S005,Snowy,0,14,Winter
05-01-2022,S005,Sunny,0,35.04,Winter
05-01-2022,S005,Rainy,0,87.16,Winter
06-01-2022,S001,Snowy,0,20.41,Winter
06-01-2022,S001,Rainy,0,82.08,Winter
06-01-2022,S001,Rainy,0,54.2,Winter
06-01-2022,S001,Snowy,0,49.81,Winter
06-01-2022,S001,Rainy,0,60.84,Winter
06-01-2022,S001,Sunny,0,88.24,Winter
06-01-2022,S001,Cloudy,0,99.5,Winter
06-01-2022,S001,Cloudy,0,91.78,Winter
06-01-2022,S001,Snowy,0,36.62,Winter
06-01-2022,S001,Cloudy,0,11.67,Winter
06-01-2022,S001,Cloudy,1,60.8,Winter
06-01-2022,S001,Snowy,0,90.18,Winter
06-01-2022,S001,Cloudy,0,92.86,Winter
06-01-2022,S001,Cloudy,1,15.35,Winter
06-01-2022,S001,Sunny,0,72.43,Winter
06-01-2022,S001,Cloudy,0,88.38,Winter
06-01-2022,S001,Sunny,0,62.53,Winter
06-01-2022,S001,Sunny,0,81.26,Winter
06-01-2022,S001,Rainy,1,52.89,Winter
06-01-2022,S001,Sunny,0,50.3,Winter
06-01-2022,S001,Snowy,0,84.05,Winter
06-01-2022,S001,Snowy,1,53.82,Winter
06-01-2022,S001,Snowy,0,65.03,Winter
06-01-2022,S001,Rainy,1,23.06,Winter
06-01-2022,S001,Snowy,0,34.61,Winter
06-01-2022,S001,Rainy,0,101.68,Winter
06-01-2022,S001,Snowy,0,10.75,Winter
06-01-2022,S001,Sunny,0,66.65,Winter
06-01-2022,S001,Rainy,0,81.4,Winter
06-01-2022,S001,Cloudy,0,61.3,Winter
06-01-2022,S002,Snowy,0,85.79,Winter
06-01-2022,S002,Cloudy,0,16.77,Winter
06-01-2022,S002,Snowy,0,34.15,Winter
06-01-2022,S002,Cloudy,0,47.77,Winter
06-01-2022,S002,Rainy,0,51.6,Winter
06-01-2022,S002,Snowy,0,13.01,Winter
06-01-2022,S002,Snowy,0,95.9,Winter
06-01-2022,S002,Rainy,1,61.69,Winter
06-01-2022,S002,Sunny,0,69.8,Winter
06-01-2022,S002,Sunny,0,11.09,Winter
06-01-2022,S002,Rainy,1,95.58,Winter
06-01-2022,S002,Rainy,0,90.4,Winter
06-01-2022,S002,Cloudy,0,60.36,Winter
06-01-2022,S002,Snowy,0,68.82,Winter
06-01-2022,S002,Cloudy,0,13.81,Winter
06-01-2022,S002,Cloudy,0,22.07,Winter
06-01-2022,S002,Sunny,0,52.85,Winter
06-01-2022,S002,Sunny,0,70.73,Winter
06-01-2022,S002,Snowy,0,87.65,Winter
06-01-2022,S002,Cloudy,0,44.32,Winter
06-01-2022,S002,Snowy,0,30.62,Winter
06-01-2022,S002,Sunny,0,29.93,Winter
06-01-2022,S002,Snowy,0,75.86,Winter
06-01-2022,S002,Sunny,0,67.96,Winter
06-01-2022,S002,Snowy,0,71.06,Winter
06-01-2022,S002,Rainy,0,13.53,Winter
06-01-2022,S002,Snowy,0,76.74,Winter
06-01-2022,S002,Sunny,0,67.98,Winter
06-01-2022,S002,Snowy,0,19.8,Winter
06-01-2022,S002,Cloudy,0,61.51,Winter
06-01-2022,S003,Rainy,0,74.29,Winter
06-01-2022,S003,Snowy,0,28.89,Winter
06-01-2022,S003,Snowy,0,42.63,Winter
06-01-2022,S003,Rainy,0,66.64,Winter
06-01-2022,S003,Sunny,0,104.8,Winter
06-01-2022,S003,Rainy,1,13.16,Winter
06-01-2022,S003,Snowy,0,83.66,Winter
06-01-2022,S003,Sunny,0,69.16,Winter
06-01-2022,S003,Rainy,0,28.23,Winter
06-01-2022,S003,Snowy,1,50.53,Winter
06-01-2022,S003,Cloudy,0,55.72,Winter
06-01-2022,S003,Rainy,1,73.46,Winter
06-01-2022,S003,Sunny,0,81.28,Winter
06-01-2022,S003,Rainy,0,41.93,Winter
06-01-2022,S003,Cloudy,0,98.15,Winter
06-01-2022,S003,Snowy,1,33.49,Winter
06-01-2022,S003,Sunny,0,84.97,Winter
06-01-2022,S003,Sunny,0,81.78,Winter
06-01-2022,S003,Rainy,0,88.5,Winter
06-01-2022,S003,Rainy,0,32.63,Winter
06-01-2022,S003,Snowy,1,46.27,Winter
06-01-2022,S003,Cloudy,0,73.69,Winter
06-01-2022,S003,Sunny,0,82.5,Winter
06-01-2022,S003,Sunny,0,90.97,Winter
06-01-2022,S003,Cloudy,0,39.97,Winter
06-01-2022,S003,Sunny,0,51.92,Winter
06-01-2022,S003,Rainy,0,20.33,Winter
06-01-2022,S003,Sunny,0,107.02,Winter
06-01-2022,S003,Cloudy,0,25.48,Winter
06-01-2022,S003,Cloudy,0,22.59,Winter
06-01-2022,S004,Sunny,0,19.35,Winter
06-01-2022,S004,Rainy,0,44.14,Winter
06-01-2022,S004,Cloudy,0,77.09,Winter
06-01-2022,S004,Cloudy,1,54.76,Winter
06-01-2022,S004,Sunny,0,73.54,Winter
06-01-2022,S004,Snowy,0,77.12,Winter
06-01-2022,S004,Cloudy,0,86.04,Winter
06-01-2022,S004,Rainy,0,22,Winter
06-01-2022,S004,Snowy,0,43.67,Winter
06-01-2022,S004,Sunny,0,19.02,Winter
06-01-2022,S004,Sunny,0,72.97,Winter
06-01-2022,S004,Sunny,0,21.39,Winter
06-01-2022,S004,Snowy,0,97.64,Winter
06-01-2022,S004,Sunny,0,41.1,Winter
06-01-2022,S004,Rainy,0,66.94,Winter
06-01-2022,S004,Sunny,1,21.82,Winter
06-01-2022,S004,Cloudy,0,26.13,Winter
06-01-2022,S004,Cloudy,1,100.5,Winter
06-01-2022,S004,Cloudy,0,85.96,Winter
06-01-2022,S004,Rainy,0,89.85,Winter
06-01-2022,S004,Snowy,0,53.84,Winter
06-01-2022,S004,Rainy,0,49.48,Winter
06-01-2022,S004,Snowy,0,30.86,Winter
06-01-2022,S004,Snowy,1,89.17,Winter
06-01-2022,S004,Snowy,0,87.61,Winter
06-01-2022,S004,Rainy,0,33.29,Winter
06-01-2022,S004,Snowy,0,74.15,Winter
06-01-2022,S004,Sunny,0,85.63,Winter
06-01-2022,S004,Snowy,0,29.59,Winter
06-01-2022,S004,Sunny,0,96.61,Winter
06-01-2022,S005,Cloudy,0,44.65,Winter
06-01-2022,S005,Snowy,0,61.33,Winter
06-01-2022,S005,Sunny,0,12.69,Winter
06-01-2022,S005,Cloudy,0,83.52,Winter
06-01-2022,S005,Snowy,0,46.61,Winter
06-01-2022,S005,Sunny,0,28.46,Winter
06-01-2022,S005,Rainy,0,76.43,Winter
06-01-2022,S005,Snowy,0,11.85,Winter
06-01-2022,S005,Snowy,0,90.48,Winter
06-01-2022,S005,Rainy,0,87.16,Winter
06-01-2022,S005,Snowy,1,86.73,Winter
06-01-2022,S005,Sunny,0,66.11,Winter
06-01-2022,S005,Snowy,0,46.45,Winter
06-01-2022,S005,Snowy,0,97.6,Winter
06-01-2022,S005,Snowy,0,53.81,Winter
06-01-2022,S005,Rainy,0,82.5,Winter
06-01-2022,S005,Sunny,0,91.67,Winter
06-01-2022,S005,Sunny,0,40.22,Winter
06-01-2022,S005,Rainy,0,84.11,Winter
06-01-2022,S005,Cloudy,0,67.72,Winter
06-01-2022,S005,Snowy,0,89.88,Winter
06-01-2022,S005,Rainy,0,21.25,Winter
06-01-2022,S005,Snowy,0,85.36,Winter
06-01-2022,S005,Cloudy,0,74.75,Winter
06-01-2022,S005,Snowy,0,25.46,Winter
06-01-2022,S005,Snowy,0,61.97,Winter
06-01-2022,S005,Snowy,1,25.33,Winter
06-01-2022,S005,Snowy,0,57.83,Winter
06-01-2022,S005,Snowy,0,50.35,Winter
06-01-2022,S005,Cloudy,0,30.55,Winter
07-01-2022,S001,Sunny,0,91.26,Winter
07-01-2022,S001,Snowy,0,22.33,Winter
07-01-2022,S001,Rainy,1,49.05,Winter
07-01-2022,S001,Snowy,0,66.25,Winter
07-01-2022,S001,Cloudy,0,70.53,Winter
07-01-2022,S001,Cloudy,0,90.17,Winter
07-01-2022,S001,Rainy,0,43.16,Winter
07-01-2022,S001,Sunny,1,86.53,Winter
07-01-2022,S001,Sunny,0,12.21,Winter
07-01-2022,S001,Sunny,0,34.96,Winter
07-01-2022,S001,Cloudy,0,41.97,Winter
07-01-2022,S001,Cloudy,0,34.72,Winter
07-01-2022,S001,Cloudy,0,83.69,Winter
07-01-2022,S001,Snowy,0,44.84,Winter
07-01-2022,S001,Sunny,0,74.66,Winter
07-01-2022,S001,Sunny,0,22.64,Winter
07-01-2022,S001,Sunny,0,57.8,Winter
07-01-2022,S001,Rainy,1,21.41,Winter
07-01-2022,S001,Sunny,0,57.6,Winter
07-01-2022,S001,Snowy,0,23.86,Winter
07-01-2022,S001,Cloudy,0,23.14,Winter
07-01-2022,S001,Snowy,0,47.63,Winter
07-01-2022,S001,Sunny,1,76.2,Winter
07-01-2022,S001,Sunny,0,88.29,Winter
07-01-2022,S001,Snowy,0,75.5,Winter
07-01-2022,S001,Rainy,0,38.33,Winter
07-01-2022,S001,Rainy,0,45.36,Winter
07-01-2022,S001,Sunny,0,17.68,Winter
07-01-2022,S001,Sunny,0,81.72,Winter
07-01-2022,S001,Sunny,1,49.19,Winter
07-01-2022,S002,Snowy,0,50.7,Winter
07-01-2022,S002,Snowy,0,39.38,Winter
07-01-2022,S002,Cloudy,0,26.8,Winter
07-01-2022,S002,Cloudy,0,57.51,Winter
07-01-2022,S002,Cloudy,1,46.32,Winter
07-01-2022,S002,Cloudy,0,69.11,Winter
07-01-2022,S002,Sunny,0,50.27,Winter
07-01-2022,S002,Snowy,0,49.07,Winter
07-01-2022,S002,Rainy,0,46.56,Winter
07-01-2022,S002,Snowy,0,81.48,Winter
07-01-2022,S002,Snowy,0,71.47,Winter
07-01-2022,S002,Snowy,1,16.34,Winter
07-01-2022,S002,Cloudy,0,37.07,Winter
07-01-2022,S002,Rainy,0,76.44,Winter
07-01-2022,S002,Snowy,0,24.79,Winter
07-01-2022,S002,Rainy,0,40.32,Winter
07-01-2022,S002,Sunny,0,67.18,Winter
07-01-2022,S002,Sunny,0,70.38,Winter
07-01-2022,S002,Snowy,0,84.78,Winter
07-01-2022,S002,Cloudy,0,48.15,Winter
07-01-2022,S002,Cloudy,0,57.99,Winter
07-01-2022,S002,Cloudy,0,84.93,Winter
07-01-2022,S002,Rainy,0,27.67,Winter
07-01-2022,S002,Sunny,0,61.91,Winter
07-01-2022,S002,Rainy,0,38.77,Winter
07-01-2022,S002,Rainy,0,102.31,Winter
07-01-2022,S002,Cloudy,0,91.79,Winter
07-01-2022,S002,Snowy,0,95.27,Winter
07-01-2022,S002,Snowy,1,33.07,Winter
07-01-2022,S002,Rainy,0,30.62,Winter
07-01-2022,S003,Cloudy,0,48.72,Winter
07-01-2022,S003,Cloudy,0,30.12,Winter
07-01-2022,S003,Cloudy,0,42,Winter
07-01-2022,S003,Sunny,0,35.49,Winter
07-01-2022,S003,Sunny,0,25.86,Winter
07-01-2022,S003,Cloudy,0,61.91,Winter
07-01-2022,S003,Sunny,0,21.84,Winter
07-01-2022,S003,Cloudy,0,19.68,Winter
07-01-2022,S003,Snowy,1,63.3,Winter
07-01-2022,S003,Sunny,0,35.32,Winter
07-01-2022,S003,Cloudy,0,64.65,Winter
07-01-2022,S003,Sunny,0,47.39,Winter
07-01-2022,S003,Cloudy,0,14.09,Winter
07-01-2022,S003,Cloudy,0,89.05,Winter
07-01-2022,S003,Sunny,0,88.36,Winter
07-01-2022,S003,Rainy,1,60.88,Winter
07-01-2022,S003,Cloudy,0,24.3,Winter
07-01-2022,S003,Snowy,1,52.08,Winter
07-01-2022,S003,Snowy,0,27.99,Winter
07-01-2022,S003,Snowy,0,101.93,Winter
07-01-2022,S003,Cloudy,1,59.74,Winter
07-01-2022,S003,Sunny,0,36.13,Winter
07-01-2022,S003,Snowy,0,83.6,Winter
07-01-2022,S003,Snowy,0,9.82,Winter
07-01-2022,S003,Sunny,0,25.73,Winter
07-01-2022,S003,Snowy,0,39.32,Winter
07-01-2022,S003,Sunny,0,69.18,Winter
07-01-2022,S003,Sunny,1,23.69,Winter
07-01-2022,S003,Sunny,0,26.25,Winter
07-01-2022,S003,Rainy,1,43.67,Winter
07-01-2022,S004,Sunny,0,81.7,Winter
07-01-2022,S004,Sunny,0,58,Winter
07-01-2022,S004,Sunny,0,77.62,Winter
07-01-2022,S004,Sunny,0,41.98,Winter
07-01-2022,S004,Snowy,0,43.53,Winter
07-01-2022,S004,Rainy,0,69.35,Winter
07-01-2022,S004,Cloudy,0,33.35,Winter
07-01-2022,S004,Cloudy,0,47.68,Winter
07-01-2022,S004,Sunny,0,60.39,Winter
07-01-2022,S004,Rainy,0,94.86,Winter
07-01-2022,S004,Cloudy,0,35.44,Winter
07-01-2022,S004,Cloudy,1,76.71,Winter
07-01-2022,S004,Cloudy,0,41.15,Winter
07-01-2022,S004,Snowy,0,27.79,Winter
07-01-2022,S004,Cloudy,0,78.83,Winter
07-01-2022,S004,Cloudy,0,41.51,Winter
07-01-2022,S004,Sunny,0,36.39,Winter
07-01-2022,S004,Rainy,1,29.02,Winter
07-01-2022,S004,Sunny,0,56.37,Winter
07-01-2022,S004,Cloudy,0,44.72,Winter
07-01-2022,S004,Snowy,0,60.55,Winter
07-01-2022,S004,Rainy,0,84.54,Winter
07-01-2022,S004,Rainy,0,13.26,Winter
07-01-2022,S004,Cloudy,0,87.2,Winter
07-01-2022,S004,Sunny,1,23.94,Winter
07-01-2022,S004,Snowy,0,59.12,Winter
07-01-2022,S004,Snowy,1,85.83,Winter
07-01-2022,S004,Sunny,0,84.02,Winter
07-01-2022,S004,Rainy,0,78.32,Winter
07-01-2022,S004,Cloudy,1,35.14,Winter
07-01-2022,S005,Rainy,0,74.93,Winter
07-01-2022,S005,Cloudy,0,47.46,Winter
07-01-2022,S005,Sunny,0,53.35,Winter
07-01-2022,S005,Cloudy,0,78.07,Winter
07-01-2022,S005,Cloudy,0,15.87,Winter
07-01-2022,S005,Snowy,0,46.88,Winter
07-01-2022,S005,Cloudy,1,92.27,Winter
07-01-2022,S005,Cloudy,0,66.67,Winter
07-01-2022,S005,Snowy,0,63.48,Winter
07-01-2022,S005,Cloudy,0,88.06,Winter
07-01-2022,S005,Sunny,0,14.36,Winter
07-01-2022,S005,Snowy,1,42.68,Winter
07-01-2022,S005,Cloudy,1,49.92,Winter
07-01-2022,S005,Sunny,0,11.93,Winter
07-01-2022,S005,Cloudy,0,48.85,Winter
07-01-2022,S005,Rainy,0,27.7,Winter
07-01-2022,S005,Sunny,1,54.94,Winter
07-01-2022,S005,Rainy,1,82.55,Winter
07-01-2022,S005,Cloudy,0,85.01,Winter
07-01-2022,S005,Cloudy,0,16.46,Winter
07-01-2022,S005,Sunny,0,32.4,Winter
07-01-2022,S005,Rainy,1,99.59,Winter
07-01-2022,S005,Cloudy,0,28.27,Winter
07-01-2022,S005,Cloudy,1,17.84,Winter
07-01-2022,S005,Snowy,0,53.32,Winter
07-01-2022,S005,Rainy,0,106.76,Winter
07-01-2022,S005,Sunny,0,41.52,Winter
07-01-2022,S005,Cloudy,0,87.27,Winter
07-01-2022,S005,Rainy,0,41.8,Winter
07-01-2022,S005,Snowy,0,85.85,Winter
08-01-2022,S001,Cloudy,0,38.29,Winter
08-01-2022,S001,Cloudy,0,24.66,Winter
08-01-2022,S001,Cloudy,0,57.99,Winter
08-01-2022,S001,Snowy,0,72.14,Winter
08-01-2022,S001,Cloudy,0,70.38,Winter
08-01-2022,S001,Snowy,0,35.83,Winter
08-01-2022,S001,Cloudy,0,38.81,Winter
08-01-2022,S001,Sunny,0,58.91,Winter
08-01-2022,S001,Sunny,0,86.69,Winter
08-01-2022,S001,Cloudy,0,50.58,Winter
08-01-2022,S001,Snowy,0,44.65,Winter
08-01-2022,S001,Cloudy,0,46.31,Winter
08-01-2022,S001,Cloudy,0,68.75,Winter
08-01-2022,S001,Sunny,1,70.59,Winter
08-01-2022,S001,Sunny,0,31.23,Winter
08-01-2022,S001,Sunny,0,92.82,Winter
08-01-2022,S001,Snowy,0,38.31,Winter
08-01-2022,S001,Rainy,0,46.18,Winter
08-01-2022,S001,Cloudy,1,88.29,Winter
08-01-2022,S001,Snowy,0,35.21,Winter
08-01-2022,S001,Snowy,1,18.75,Winter
08-01-2022,S001,Snowy,0,15.29,Winter
08-01-2022,S001,Rainy,0,64.32,Winter
08-01-2022,S001,Rainy,0,83.55,Winter
08-01-2022,S001,Cloudy,0,62.73,Winter
08-01-2022,S001,Cloudy,0,13.87,Winter
08-01-2022,S001,Sunny,0,13.26,Winter
08-01-2022,S001,Sunny,0,104.03,Winter
08-01-2022,S001,Cloudy,0,83.26,Winter
08-01-2022,S001,Sunny,0,23.91,Winter
08-01-2022,S002,Sunny,0,39.27,Winter
08-01-2022,S002,Sunny,0,41.73,Winter
08-01-2022,S002,Snowy,0,21.7,Winter
08-01-2022,S002,Sunny,0,66.58,Winter
08-01-2022,S002,Sunny,0,60.39,Winter
08-01-2022,S002,Sunny,0,100.66,Winter
08-01-2022,S002,Cloudy,1,49.67,Winter
08-01-2022,S002,Snowy,0,93.12,Winter
08-01-2022,S002,Sunny,0,103.61,Winter
08-01-2022,S002,Sunny,0,56.43,Winter
08-01-2022,S002,Sunny,0,25.14,Winter
08-01-2022,S002,Sunny,0,64.81,Winter
08-01-2022,S002,Rainy,0,83.59,Winter
08-01-2022,S002,Rainy,0,22.13,Winter
08-01-2022,S002,Snowy,0,39.51,Winter
08-01-2022,S002,Cloudy,0,53.78,Winter
08-01-2022,S002,Cloudy,0,94.02,Winter
08-01-2022,S002,Cloudy,0,65.38,Winter
08-01-2022,S002,Rainy,1,79.37,Winter
08-01-2022,S002,Snowy,0,73.17,Winter
08-01-2022,S002,Rainy,0,53.84,Winter
08-01-2022,S002,Cloudy,0,22.98,Winter
08-01-2022,S002,Sunny,0,47.41,Winter
08-01-2022,S002,Cloudy,0,24.14,Winter
